_id,search_text,title,link,comp_name,query_id,addresses,emails,telephone_numbers,guided_lda_results,textrank_results,kpe_results,wordcloud_results_tri,oc_cp_info,dnb_cp_info,linkedin_cp_info,comp_type_pred,company_size_li,description_li,founded_li,headquarters_li,image_li,industry_li,name_li,num_employees_li,specialties_li,type_li,website_li,agent_address_oc,agent_name_oc,alternative_names_oc,business_classification_text_oc,company_number_oc,company_type_oc,directors_or_officers_oc,incorporation_date_oc,jurisdiction_oc,previous_company_numbers_oc,registered_address_adr_oc,registry_page_oc,status_oc,company_address_dnb,company_contacts_dnb,company_related_industries_dnb,company_revenue_dnb,company_snapshot_dnb,company_summary_dnb,company_tp_dnb,company_trade_name_dnb,company_type_dnb,company_web_dnb,alexa_rank,alexa_pageviews,important_person_company,google_cp,Company Type_cb,Contact Email_cb,Facebook_cb,Founded Date_cb,Founders_cb,Headquarters Regions_cb,IPO Status_cb,Industries_cb,Number of Employees_cb,Operating Status_cb,Phone Number_cb,Twitter_cb,Website_cb,comp_description_cb,comp_headquaters_cb,comp_name_cb,google_tp,google_address
5eb680d98c70c48229cd26b6,myassignmenthelpaustralia.com.au/,My Assignment Help Australia,https://myassignmenthelpaustralia.com.au/,myassignmenthelpaustralia,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6820dcc1fecfea5009f48,myndlyte.com/,MyndLyte | Crunchbase,https://www.crunchbase.com/organization/myndlyte,MyndLyte,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb682ecd810c81378eb806d,nationalmusicacademy.com.au/,National Music Academy: Music Lessons Newcastle,https://www.nationalmusicacademy.com.au/,National Music Academy,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb68405b8f3f1e1b3084a52,nativetongue.com,Native Tongue,http://www.nativetongue.com/,Native Tongue,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6853a626f824ef428e315,www.netspot.com.au,NetSpot,https://www.netspotapp.com/,NetSpot,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb688a782ee2ac4699515f2,www.newcomb.co.nz/,Print Design – Newcomb Digital,https://www.newcomb.co.nz/portfolio-category/print-design/,Newcomb Digital,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb689814e048265dd507dbc,www.omnium.net.au,Omnium – Community Asbestos Awareness,http://www.omnium.net.au/,Omnium,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb68a771a268ae85ef97960,openlearning.com,OpenLearning: Teach and learn online today,https://www.openlearning.com/,OpenLearning,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb68b52298db2bd4cebdd0e,openstem.com.au/,Programs | OpenSTEM Pty Ltd,https://openstem.com.au/programs,OpenSTEM Pty Ltd,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb68c65501e64174bede873,www.paddl.com,Paddl | Ultimate Resume Builder with Experience Analytics,https://www.paddl.com/,Paddl Co.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb68d458e708541f4671189,pallasals.com/,Pallas ALS | Crunchbase,https://www.crunchbase.com/organization/pallas-als,Pallas ALS,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb68e2fab2ce0451e2b4056,programminghomeworktutors.com/index.php,Programming Homework Tutors - programming assignment ...,https://programminghomeworktutors.com/,ProgrammingHomeworkTutors,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb68edce0b5b75b05fba1e6,www.prospereducation.com/,Prosper Education – Enabling a new standard of education,https://www.prospereducation.com/,Prosper Education,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb690038f7f6e26b6253fd5,www.realfirstaid.com.au,Real Response: First Aid Courses In Melbourne + Sydney,http://www.realfirstaid.com.au/,Real First Aid,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb690bd8d99ac316303ffb6,rockmelon.com/,Rockmelon - Learning and Communications Platform for ...,https://rockmelon.com/,Rockmelon,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6918fa2e66438837c2d83,schoolofmusiconline.com/,School of Music Online - YouTube,https://m.youtube.com/user/schoolofmusiconline,School of Music Online,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6925a31a5f94e1207b916,www.schoolzine.com/,Schoolzine,https://www.schoolzine.com/,Schoolzine,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6944565d7b2466379f198,www.secureassignmenthelp.com/,Best Assignment Help Australia With Pass Guarantee ...,http://www.secureassignmenthelp.com/,Secure Assignment Help,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb694f59c10ae1d407b7c2a,www.skillsoz.com.au/,Skills Oz | Crunchbase,https://www.crunchbase.com/organization/skills-oz,Skills Oz,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb695e1ffe996bbe09292fe,activebabiessmartkids.com.au,Active Babies Smart Kids,https://activebabiessmartkids.com.au/,Smart Kids Video,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb696f6ef36438bec383b7e,www.soccerbrain.com/,SoccerBrain | Crunchbase,https://www.crunchbase.com/organization/soccerbrain,SoccerBrain,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb697cac579ca076779cb0f,codelikeagirl.org/,Code Like a Girl,https://codelikeagirl.org/,Code Like a Girl,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb698a46de98c90f95a497d,startupmelbourne.com,Startup Melbourne,http://startupmelbourne.com/,Startup Melbourne,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb699a671806057e76f0141,www.studentassignmenthelp.com/,Student Assignment Help: Home,https://www.studentassignmenthelp.com/,Student Assignment Help,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb69a7d5587c492135fd56c,www.supplychainschool.org.au,Supply Chain Sustainability School: Home,https://www.supplychainschool.org.au/,Supply Chain Sustainability School,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb69b6fc6cad85bd913e12a,www.switchinc.com.au,Switch Inc.,http://www.switchinc.com.au/,Switch Inc.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb69c52d1ecab806f2beead,www.talkiplay.com/,TalkiPlay,https://www.talkiplay.com/,TalkiPlay,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb69cefc81bdf1aac4bf6a1,www.teachertime.com.au,Teacher Time: More time for teaching,https://www.teachertime.com.au/,TeacherTime,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb69e087e9ea4385e20beed,www.negotiations.com,Negotiation Experts: Negotiation Skills Workshops,https://www.negotiations.com/,Negotiation Experts,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb69f48a04ce33b509b4895,www.theicehouse.co.nz/,The Icehouse: Business Growth_ Strategy_ Support & Advice,https://www.theicehouse.co.nz/,The ICEHOUSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6a058cd265d6ef2ee766f,www.thepulseiq.com/,THE PULSE IQ | Crunchbase,https://www.crunchbase.com/organization/the-pulse-iq,THE PULSE IQ,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6a12f7ef80a97c531cc67,www.totaralms.com/,Totara Learning - Freedom to Learn,https://www.totaralms.com/,Totara Learning Solutions,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6a21fe632eaf0b1d593db,www.trainingadvisor.com.au,Training Advisor | Crunchbase,https://www.crunchbase.com/organization/training-advisor,Training Advisor,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6a63fc0820e4534126e94,tutorondemand.com.au/,Tutor On Demand | Crunchbase,https://www.crunchbase.com/organization/tutor-on-demand,Tutor On Demand,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6a72dfc5d1c47d4ca9cd1,www.cadmus.io/,Cadmus,https://cadmus.io/,Vericus,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6a8462d272649f7b4df95,vidversity.com/,Vidversity | Video Creation Software | Video Education,https://vidversity.com/,Vidversity,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6a930b440ebf60d42d6c2,www.workstar.com.au,Workstar,https://www.workstar.com.au/,Workstar,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6aa15b5b4db2c7393254c,http://compass.edu.au/,Compass Education - School Management System,https://www.compass.education/,Compass,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6ab260aef4a583d77118f,http://seqta.com.au/,Seqta,https://seqta.com.au/,Seqta,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6ac1bfff106a6f58c42e7,http://synergetic.net.au/,Synergetic Management Systems: Your total school ...,https://www.synergetic.net.au/,Synergetic,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6ad1662db4e6c180a378b,www.axcelerate.com.au,aXcelerate: Australia's #1 Student Management System,https://www.axcelerate.com.au/,Axcelerate,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6ae390bdb0b194f41f9b3,http://www.timetabling.com.au,Timetabling Solutions: Home,https://www.timetabling.com.au/,Timetabling Solutions Pty Ltd,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6af2a6012ca09c1728130,Software to manage relief teachers Australia OR New Zealand,School Visitor Management Software. Passtab Sign In App for ...,https://passtab.com/,passtab,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6afc4e15b344d1a3aafa0,www.sentral.com.au,Sentral: Cloud Based School & Student Management Solutions,https://www.sentral.com.au/,www.sentral.com.au,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6b19b1c6e630676c62445,https://schoolbox.com.au/,Schoolbox: K-12 Learning Management System (LMS ...,https://schoolbox.com.au/,Schoolbox,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6b2a5a9211572420260e9,www.bibliotech.com.au,BiblioTECH Library Management System,https://www.bibliotech.com.au/,Bibliotech,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6b38eeb5e21b75a0d7cdb,www.edumate.com.au,Edumate | School_ Student and Learning Management System,https://www.edumate.com.au/,Edumate,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6b45f4dab807be8d7a28a,www.simonschools.net,Learning Management Software | Primary & Secondary Schools,https://www.simonschools.net/,Simon Schools,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6b53fd8471918b43146b7,www.pcschool.net,PCSchool – Complete School Management Solution,https://www.pcschool.net/,PC School,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6b61fabf00d5fdb2d05a3,www.aie.edu.au/,AIE | Game_ 3D Animation and VFX Courses,https://aie.edu.au/,Specialist educators for video games developers  ,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6b71e5cd9b7b54c7d9961,https://www.zenimax.com/,ZeniMax Media Inc,https://www.zenimax.com/,Specialist educators for video games developers  ,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6b9158f232307ce0bdc13,www.joybusinessacademy.com,Joy Business Academy,https://www.joybusinessacademy.com/,Specialist content and material development ,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6b9dbb8b6b03010c4dcc6,Examples: https://www.classcover.com.au/,ClassCover for relief teachers,https://www.classcover.com.au/teachers/features,Software to manage relief teachers ,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6bad32c05d6f34cf32652,http://www.smartech.com,Smartech,https://www.smartech.com/,Smartech,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6bbbee2f17c3f3238cec8,http://www.pavt.com.au/,PAVT – Australia | Visionary Solutions_ Inc.,http://www.vsicam.com/partner/pavt-australia/,Service/consumables provider for stable/legacy equipment ,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6bca1b68e7672cd0ef210,https://integralads.com/ ,Integral Ad Science: Protect your brand. Maximize your impact.,https://integralads.com/,Digital advertisement and marketing analytics ,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5eb6bdb1e7b6cc4614eb0edb,https://www.quantium.com/,Quantium,https://quantium.com/,Digital advertisement and marketing analytics ,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
